id,appTitle,userName,date,score,text,original_text,bug_report
557770,Google,Aastha Sharma,"May 6, 2019",5,goole is very good for student,google is very good for students 😍😘,
557774,Google,Arsaida Ambik,"May 6, 2019",4,just j in han joctbfun hn for ted hm disgusted not ni,just J in. Haan Joctb😬😑fun hn fot Ted hmmb ugh not nni,
557776,Google,Android Devices,"May 7, 2019",1,i do not want this application why are you forcing me to have this application on my phone,"I don't want this app, why are you forcing me to have it on my phone????",
557779,Google,Govind Kumar,"May 7, 2019",5,this is nice application for anything we search anything in this application and this application give right answer always,This is nice app for anything. we search anything in this app and it give right answer always .,
557782,Google,Aliya Aamer,"May 7, 2019",5,well done aps all allow,well done apps all allow,
557787,Google,Pradip Kalita,"May 7, 2019",5,good application forever,Good app forever.,
557792,Google,M H,"May 7, 2019",1,new version is not working,New version is not working,
557793,Google,SHAH FAISAL RAHAMAN KHAN,"May 7, 2019",5,its the best application,Its the best app,
557807,Google,Mustafa Gee,"May 7, 2019",4,nec application for using all about,nyc app for using all about,
557808,Google,Elizabeth Stone,"May 7, 2019",5,i just like it,I Just like It.,
557812,Google,Punyo Habung,"May 7, 2019",5,best of the best,best of the best,
557813,Google,NIVRUTTI THOKANE,"May 7, 2019",5,simple and easy to use,simple and easy to use,
557816,Google,Bittu Sharma,"May 7, 2019",4,n n n,"n n nn ""त"""" %""त",
557817,Google,Kishore Kumar,"May 7, 2019",5,yes easy to use,yes easy to use,
557819,Google,yogesh kumar meena,"May 7, 2019",5,best experience in goole,Best experience in google,
557821,Google,Tanuja Prasad,"May 7, 2019",3,wanted to give star but good result and minor bug,Wanted to give 3 stars but good results and minor bugs,
557823,Google,A Google User,"May 7, 2019",5,very useful application easy to use cool,Very useful app easy to use cool,
557831,Google,Chandranath Mukherjee,"May 7, 2019",4,i am receiving a notice often that goole play service for instant aps has been stopped why so please help,I am receiving a notice often that Google play services for instant apps has been stopped. Why so ? Please help.,
557833,Google,sanju mobile dag,"May 7, 2019",2,ok the ee of o,"MOK. the,., ee. oj8 o",
557835,Google,A Google User,"May 7, 2019",3,no useful source just ad,no useful source just ads,
557837,Google,Champion Architects,"May 7, 2019",5,its simply very useful for my day to day work so i recommend this application for anyone who visit this application,its simply very useful for my day to day work so i reccomend this app for anyone who visits this app,
557842,Google,Ajay Kumar,"May 7, 2019",5,every thing easier in this application,every thing easiear in this app,
557843,Google,Nagesh Karkera,"May 7, 2019",5,good application but asks update all time,good app but asks update all time,
557845,Google,Karthik Karthu,"May 7, 2019",4,this application is very helpful for me,this app is very halpdull for me,
